user,user_location_country,user_location_region,user_location_city,destination_distance,search_date,is_mobile,is_package,channel,search_count,checkIn_date,checkOut_date,n_adults,n_children,n_rooms,destination,destination_type,hotel_continent,hotel_country,hotel_market,hotel_category,is_booking
135902,66,448,27736,,2013-01-08 16:54:49,0,0,9,1,2013-01-14,2013-01-16,1,0,1,12758,5,2,50,559,42,0
1108290,66,189,19108,1599.1271,2013-01-08 16:54:50,0,1,9,1,2013-02-24,2013-03-06,2,0,1,11439,1,4,163,1503,52,0
749077,66,348,47997,6849.2829,2013-01-08 16:54:57,0,1,0,1,2013-03-21,2013-03-30,3,0,1,468,1,3,48,153,38,0
363169,66,337,34922,,2013-01-08 16:54:58,1,1,0,2,2013-02-19,2013-02-24,2,0,1,8791,1,4,8,110,65,0
1063798,66,311,38374,1678.5061,2013-01-08 16:55:00,1,1,1,1,2013-02-06,2013-02-10,2,0,1,12257,6,4,51,1509,26,0
135902,66,448,27736,,2013-01-08 16:55:07,0,0,9,1,2013-01-16,2013-01-17,1,0,1,12758,5,2,50,559,42,0
861471,66,337,51685,,2013-01-08 16:55:07,0,1,0,2,2013-03-21,2013-03-28,2,0,1,8279,1,2,50,1230,19,0
368084,66,348,48862,1093.561,2013-01-08 16:55:09,0,1,2,5,2013-03-03,2013-03-07,4,0,1,44045,3,2,50,701,41,0
347739,205,354,1501,,2013-01-08 16:55:11,0,0,9,1,2013-06-22,2013-06-23,3,1,1,21152,6,6,204,1772,43,0
4769,3,50,5224,,2013-01-08 16:55:19,0,0,4,3,2013-01-21,2013-01-22,1,0,1,8741,1,6,144,13,30,0
71371,214,121,31919,,2013-01-08 16:55:22,0,1,2,1,2013-10-12,2013-10-19,5,0,3,21787,6,6,105,29,77,0
493709,66,220,1437,4.3264,2013-01-08 16:55:23,1,0,9,1,2013-01-20,2013-01-24,2,0,1,14127,4,2,50,682,90,0
557843,205,155,14703,5131.7491,2013-01-08 16:55:27,0,0,9,1,2013-06-15,2013-06-18,2,0,1,13994,6,6,169,28,62,0
695216,66,363,15560,1418.2103,2013-01-08 16:55:27,0,0,1,3,2013-02-07,2013-02-11,2,0,1,8843,1,2,50,671,90,0
354328,205,354,6046,,2013-01-08 16:55:29,0,0,0,2,2013-01-20,2013-01-21,2,0,1,530,1,2,50,1249,39,0
674410,66,348,20093,2239.5201,2013-01-08 16:55:30,1,0,9,4,2013-01-29,2013-01-31,1,0,1,12206,6,2,50,628,1,0
1159395,46,172,53777,,2013-01-08 16:55:36,0,1,9,1,2013-02-09,2013-02-12,2,2,2,8253,1,6,70,19,40,0
1126271,66,467,18259,1158.0574,2013-01-08 16:55:39,0,1,1,1,2013-02-24,2013-02-24,2,4,1,8277,1,2,50,412,96,0
488772,205,155,14703,2714.5218,2013-01-08 16:55:44,0,1,0,4,2013-03-20,2013-03-22,1,2,1,8856,1,2,50,636,26,0
656978,66,348,3263,1613.7582,2013-01-08 16:55:44,0,1,0,3,2013-05-25,2013-05-30,2,0,1,8791,1,4,8,110,34,0
446538,66,189,781,2164.2869,2013-01-08 16:55:52,1,1,9,1,2013-03-01,2013-03-03,2,0,1,8259,1,4,8,121,4,1
480116,205,354,10837,312.2261,2013-01-08 16:55:52,0,0,9,1,2013-03-11,2013-03-14,2,1,1,8811,1,2,198,391,9,1
462001,66,174,9890,2438.9108,2013-01-08 16:56:10,0,0,9,1,2013-08-11,2013-08-18,1,0,1,45327,6,2,50,675,70,1
543554,66,260,44358,650.5452,2013-01-08 16:56:12,0,0,9,1,2013-03-15,2013-03-16,2,0,1,1751,1,2,50,604,47,0
481748,205,385,38184,2471.3944,2013-01-08 16:56:14,0,1,9,1,2013-07-12,2013-07-21,1,0,1,8278,1,2,50,368,34,0
977980,46,171,40061,321.8505,2013-01-08 16:56:17,0,0,1,3,2013-02-12,2013-02-15,2,0,1,8745,1,6,204,27,11,0
1002836,66,348,9731,,2013-01-08 16:56:30,0,0,9,1,2013-03-18,2013-03-25,2,4,2,8856,1,2,50,636,0,0
1080453,69,560,4288,,2013-01-08 16:56:31,0,0,9,1,2013-07-17,2013-07-22,2,0,1,12576,5,2,50,675,89,0
354328,205,354,6046,,2013-01-08 16:56:34,0,0,0,1,2013-01-13,2013-01-21,2,0,1,530,1,2,50,1249,39,0
4769,3,50,5224,,2013-01-08 16:56:35,0,0,4,1,2013-01-21,2013-01-22,1,0,1,8741,1,6,144,13,83,0
553129,66,174,7296,209.6909,2013-01-08 16:56:42,0,0,0,1,2013-01-18,2013-01-19,2,0,1,12603,5,2,50,365,68,1
31009,66,348,31138,,2013-01-08 16:56:43,1,1,1,1,2013-08-11,2013-08-16,2,0,1,11439,1,4,163,1503,52,0
170266,66,318,29466,2054.9395,2013-01-08 16:56:53,0,0,3,2,2013-03-30,2013-04-04,2,2,1,27879,6,4,81,194,44,0
72687,66,331,40794,475.637,2013-01-08 16:56:56,0,0,9,1,2013-02-15,2013-02-17,2,1,1,28594,6,2,50,679,23,0
312039,66,462,27117,1218.4715,2013-01-08 16:56:57,0,0,9,1,2013-01-10,2013-01-14,1,1,1,11998,1,2,50,670,34,0
565242,69,857,33705,,2013-01-08 16:57:05,0,1,0,1,2013-02-16,2013-02-23,2,2,1,8254,1,2,50,365,32,0
900943,66,311,30031,1225.8821,2013-01-08 16:57:14,0,0,9,1,2013-04-24,2013-04-28,2,1,1,11848,1,2,50,705,55,1
302275,205,354,43201,1899.2828,2013-01-08 16:57:22,0,1,9,1,2013-02-20,2013-02-23,2,0,1,8250,1,2,50,628,45,0
354328,205,354,6046,,2013-01-08 16:57:30,0,0,0,2,2013-01-13,2013-01-14,2,0,1,530,1,2,50,1249,32,0
870665,66,363,3817,1027.9773,2013-01-08 16:57:38,0,0,2,4,2013-05-19,2013-05-21,4,1,2,8266,1,2,50,411,33,0
351366,66,363,6771,3548.6712,2013-01-08 16:57:38,0,0,3,1,2013-03-23,2013-04-01,2,2,1,8253,1,6,70,19,73,0
289911,205,354,22772,207.2084,2013-01-08 16:57:42,0,0,0,3,2013-08-02,2013-08-05,2,0,1,8287,1,2,198,397,41,0
1186714,3,65,35087,,2013-01-08 16:57:48,0,0,9,1,2014-01-04,2014-01-05,2,1,1,8220,1,3,182,46,12,1
1179353,3,50,5703,,2013-01-08 16:57:50,0,0,0,1,2013-01-19,2013-01-21,2,0,1,19940,6,3,99,88,57,0
1102482,66,467,33199,2591.8375,2013-01-08 16:57:54,0,1,9,1,2013-03-07,2013-03-07,3,2,1,11435,1,4,67,203,22,0
914590,66,321,5786,366.7297,2013-01-08 16:58:13,0,0,9,2,2013-08-18,2013-08-23,2,4,1,8230,1,2,50,637,2,0
404488,83,321,39802,,2013-01-08 16:58:17,1,1,1,1,2013-01-22,2013-01-27,2,1,1,8791,1,4,8,110,87,0
294944,66,337,14700,2333.7542,2013-01-08 16:58:19,0,1,1,1,2013-06-21,2013-06-29,2,0,1,8824,1,4,8,118,66,0
749077,66,348,47997,6847.8851,2013-01-08 16:58:26,0,1,0,1,2013-03-21,2013-03-30,3,0,1,468,1,3,48,153,64,0
1026978,205,155,41977,1108.9439,2013-01-08 16:58:36,0,0,1,1,2013-02-15,2013-02-23,2,0,1,12003,1,2,50,654,15,0
705132,77,520,5141,,2013-01-08 16:58:50,0,0,1,1,2013-07-01,2013-07-07,2,2,1,20017,6,0,87,58,54,0
557843,205,155,14703,5132.3186,2013-01-08 16:58:51,0,0,9,2,2013-06-13,2013-06-18,2,0,1,13994,6,6,169,28,62,0
4769,3,50,5224,,2013-01-08 16:58:52,0,0,4,2,2013-01-21,2013-01-22,1,0,1,8741,1,6,144,13,40,0
198908,66,174,18354,589.8504,2013-01-08 16:59:00,0,0,9,1,2013-02-03,2013-02-22,2,1,1,24845,6,2,50,661,48,0
218809,77,977,23371,,2013-01-08 16:59:02,0,0,0,1,2013-09-05,2013-09-10,2,1,1,8253,1,6,70,19,64,0
670295,66,311,38374,3898.3312,2013-01-08 16:59:09,0,1,9,1,2013-01-17,2013-01-19,1,0,1,8808,1,6,169,28,9,0
687212,66,246,50661,0.5756,2013-01-08 16:59:15,1,0,9,1,2013-01-13,2013-01-15,2,0,1,13094,3,2,50,212,21,0
289911,205,354,22772,207.5422,2013-01-08 16:59:17,0,0,0,1,2013-08-02,2013-08-05,2,0,1,8287,1,2,198,397,83,0
312039,66,462,27117,1218.4715,2013-01-08 16:59:18,0,1,9,1,2013-01-10,2013-01-14,1,1,1,11998,1,2,50,670,34,1
798624,69,923,50948,,2013-01-08 16:59:25,0,1,2,1,2013-04-01,2013-04-07,2,0,1,8267,1,2,50,675,95,1
890574,25,0,13667,,2013-01-08 16:59:27,0,0,9,1,2013-02-10,2013-02-17,2,0,1,24695,6,2,50,1241,48,0
1160842,77,824,15015,2872.1014,2013-01-08 16:59:31,0,0,1,2,2013-03-06,2013-03-07,2,0,1,20115,6,3,5,44,30,0
606638,66,346,31371,1.1621,2013-01-08 16:59:31,0,0,9,1,2013-01-11,2013-01-13,1,0,1,12206,6,2,50,628,84,0
1196883,66,335,13894,1827.4659,2013-01-08 16:59:33,0,1,9,1,2013-04-13,2013-04-20,2,0,1,11938,1,4,8,126,52,0
605661,205,330,37201,2614.8953,2013-01-08 16:59:34,0,1,9,1,2013-04-19,2013-04-26,2,0,1,8250,1,2,50,628,45,0
865419,205,354,21728,103.6448,2013-01-08 16:59:35,0,0,9,1,2013-01-11,2013-01-12,4,0,1,8262,1,2,198,384,6,0
859567,205,155,42000,649.4916,2013-01-08 16:59:35,0,0,9,1,2013-02-21,2013-02-25,2,0,1,1865,3,2,198,392,72,1
756142,66,321,38309,,2013-01-08 16:59:48,0,1,0,1,2013-01-26,2013-01-30,3,0,1,9600,1,4,32,1411,44,0
1068113,77,871,36643,9642.8903,2013-01-08 16:59:54,0,0,9,3,2013-07-26,2013-07-28,2,1,1,8267,1,2,50,675,55,0
476899,1,395,29254,4748.851,2013-01-08 17:00:02,1,1,9,1,2013-08-21,2013-08-28,2,1,1,1566,3,4,32,1411,26,0
894164,66,363,8344,,2013-01-08 17:00:05,0,1,3,1,2013-06-30,2013-07-10,3,1,1,5405,6,4,8,126,52,0
619488,215,817,13087,,2013-01-08 17:00:14,0,0,9,3,2013-02-11,2013-02-16,2,0,1,628,1,4,45,2074,82,0
1159395,46,172,53777,,2013-01-08 17:00:21,0,1,9,1,2013-02-09,2013-02-12,2,2,2,8253,1,6,70,19,20,0
233097,66,321,42936,,2013-01-08 17:00:27,0,1,9,2,2013-03-07,2013-03-21,2,2,1,11938,1,4,8,126,87,0
723330,66,174,14381,397.8607,2013-01-08 17:00:31,0,0,0,3,2013-01-08,2013-01-14,2,0,1,12905,5,2,50,670,47,0
535867,205,155,19334,948.8012,2013-01-08 17:00:42,0,0,9,1,2013-03-10,2013-03-16,1,0,1,8250,1,2,50,628,51,0
56055,66,403,38260,,2013-01-08 17:00:47,0,0,1,1,2013-01-10,2013-01-13,3,0,1,8216,1,2,50,350,59,0
716546,66,258,49590,1026.1691,2013-01-08 17:00:54,0,0,9,1,2013-01-13,2013-01-17,2,0,1,11854,1,2,50,700,16,1
1060770,66,196,2428,773.9401,2013-01-08 17:01:12,0,1,9,9,2013-01-08,2013-01-10,1,1,1,17520,3,2,50,682,0,0
1126271,66,467,18259,1178.2392,2013-01-08 17:01:13,0,0,1,1,2013-02-25,2013-03-02,2,4,1,8268,1,2,50,682,71,0
249523,66,462,50870,1011.5409,2013-01-08 17:01:19,0,0,7,1,2013-01-26,2013-01-27,2,0,1,12194,6,2,50,656,21,0
224191,3,48,3344,,2013-01-08 17:01:30,0,0,1,3,2013-01-18,2013-01-19,1,0,1,8254,1,2,50,365,83,0
274206,66,392,7244,,2013-01-08 17:01:30,0,0,1,1,2013-04-12,2013-04-14,1,0,1,19265,1,2,50,691,22,0
37476,205,354,48951,4410.7992,2013-01-08 17:01:36,0,1,9,1,2013-08-29,2013-09-12,2,0,1,21790,6,6,105,29,21,0
870665,66,363,3817,1028.2177,2013-01-08 17:01:39,0,0,2,3,2013-05-19,2013-05-21,4,1,2,8266,1,2,50,411,5,0
597432,66,174,24103,4.8618,2013-01-08 17:01:41,0,0,0,1,2013-01-10,2013-01-11,2,1,1,25470,6,2,50,365,37,0
289911,205,354,22772,208.4295,2013-01-08 17:01:44,0,0,0,1,2013-08-02,2013-08-05,2,0,1,8287,1,2,198,397,6,0
1154302,3,48,8158,,2013-01-08 17:01:52,0,0,9,1,2013-03-15,2013-03-17,1,0,1,11640,6,4,53,1936,61,0
473124,66,220,2086,4573.6958,2013-01-08 17:01:59,0,0,1,3,2013-09-12,2013-09-15,2,1,1,12253,6,6,204,27,25,0
927382,66,351,49841,91.2745,2013-01-08 17:02:01,0,0,9,1,2013-02-01,2013-02-02,1,0,1,27082,6,2,50,641,5,0
27884,46,414,7317,5223.5692,2013-01-08 17:02:10,0,0,9,1,2013-04-22,2013-05-05,2,0,1,11334,1,4,96,201,84,0
1161311,3,60,4699,,2013-01-08 17:02:18,0,0,9,3,2013-05-01,2013-05-06,2,0,1,669,3,2,50,212,9,0
1179353,3,50,5703,,2013-01-08 17:02:29,0,0,0,3,2013-01-19,2013-01-21,2,0,1,19940,6,3,99,88,61,0
664464,66,288,21662,0.7413,2013-01-08 17:02:31,0,0,9,2,2013-01-09,2013-01-16,2,0,1,26358,1,2,50,597,40,0
127035,66,174,23824,73.6972,2013-01-08 17:02:34,0,0,0,4,2013-02-04,2013-02-06,3,0,2,24083,1,2,50,985,91,0
574398,66,220,56137,1058.6317,2013-01-08 17:02:38,1,0,9,1,2013-03-15,2013-03-17,2,1,1,45327,6,2,50,675,56,0
335079,205,411,54864,1643.9562,2013-01-08 17:02:43,0,0,9,1,2013-09-29,2013-10-01,2,0,1,17859,1,2,50,427,7,0
249727,215,646,51733,1276.8157,2013-01-08 17:02:46,0,1,8,1,2013-11-16,2013-11-22,1,1,1,8268,1,2,50,682,16,0
56055,66,403,38260,,2013-01-08 17:02:48,0,0,1,1,2013-01-10,2013-01-13,3,0,1,8216,1,2,50,872,82,0
914590,66,321,5786,366.7284,2013-01-08 17:02:50,0,0,9,1,2013-08-18,2013-08-23,2,4,1,8230,1,2,50,637,95,0
27884,46,414,7317,5224.5069,2013-01-08 17:02:51,0,0,9,1,2013-04-22,2013-05-05,2,0,1,11334,1,4,96,201,92,0
1179172,3,64,3169,,2013-01-08 17:02:52,0,0,0,1,2013-01-25,2013-01-29,2,0,1,8806,1,6,105,1533,62,0
45007,66,333,53434,1486.827,2013-01-08 17:02:53,0,1,9,2,2013-02-16,2013-02-20,2,1,1,8791,1,4,8,110,65,0
785049,46,172,35490,445.1027,2013-01-08 17:03:05,0,0,9,1,2013-05-20,2013-05-25,2,2,1,8746,1,6,105,29,99,0
392727,69,561,31519,,2013-01-08 17:03:05,0,0,5,2,2013-03-26,2013-03-31,2,0,1,17948,6,6,204,1397,43,0
791518,66,462,8833,2685.9544,2013-01-08 17:03:13,0,0,9,1,2013-01-17,2013-01-20,1,0,1,669,3,2,50,212,0,1
128639,66,189,41886,,2013-01-08 17:03:32,0,1,1,3,2013-02-08,2013-02-14,1,2,1,8814,1,4,51,197,80,0
13136,3,50,55399,,2013-01-08 17:03:33,0,0,5,3,2013-03-31,2013-04-01,2,1,1,8822,1,3,130,91,40,0
224585,69,761,41949,,2013-01-08 17:03:39,0,1,9,1,2013-03-29,2013-03-29,1,0,1,8250,1,2,50,628,79,0
683802,66,258,21413,1196.9588,2013-01-08 17:03:49,0,1,9,1,2013-03-22,2013-03-28,2,3,1,12227,6,2,50,701,69,0
1131712,66,351,36470,,2013-01-08 17:03:52,0,0,9,2,2013-03-21,2013-03-25,4,1,1,12654,5,2,50,682,71,0
1197018,133,20,47881,,2013-01-08 17:03:53,0,1,1,2,2013-01-12,2013-01-18,1,0,1,1556,1,5,100,1474,46,0
840844,66,220,12647,21.2565,2013-01-08 17:03:54,0,0,9,1,2013-01-26,2013-01-27,2,0,1,11353,1,2,50,699,70,0
144422,66,325,53464,3059.4631,2013-01-08 17:04:03,0,0,2,3,2013-06-08,2013-06-14,3,0,1,17657,5,2,50,636,77,0
73721,66,442,43456,832.9221,2013-01-08 17:04:06,0,1,9,7,2013-11-24,2013-11-30,2,1,1,8843,1,2,50,671,92,0
258243,205,135,27655,1207.6883,2013-01-08 17:04:10,0,1,9,1,2013-04-04,2013-04-04,2,0,2,12206,6,2,50,628,79,0
1065072,1,148,32142,,2013-01-08 17:04:11,0,0,5,1,2013-09-03,2013-09-07,2,1,1,21962,6,6,68,275,50,0
1085626,69,809,8196,,2013-01-08 17:04:19,1,1,3,2,2013-01-17,2013-01-23,2,0,1,468,1,3,48,153,97,0
404488,83,321,39802,,2013-01-08 17:04:36,1,1,1,4,2013-01-22,2013-01-27,2,1,1,8791,1,4,8,110,52,0
312219,205,135,36707,27.2085,2013-01-08 17:05:06,0,0,9,4,2013-02-04,2013-02-05,2,0,1,12947,5,2,198,371,28,0
870665,66,363,3817,1028.0139,2013-01-08 17:05:10,0,0,2,3,2013-05-19,2013-05-21,4,1,2,8266,1,2,50,411,99,0
1020507,205,354,48951,4415.5634,2013-01-08 17:05:21,0,0,9,1,2013-07-26,2013-07-31,2,0,1,21788,6,6,105,29,78,0
460883,66,174,8978,385.8133,2013-01-08 17:05:24,0,1,9,1,2013-06-20,2013-06-23,2,0,1,8250,1,2,50,628,71,0
408857,66,337,22768,,2013-01-08 17:05:29,0,0,9,3,2013-05-15,2013-05-18,2,0,1,12175,6,2,50,366,28,0
1196883,66,335,13894,1819.5595,2013-01-08 17:05:34,0,1,9,5,2013-04-13,2013-04-20,2,0,1,11938,1,4,8,126,31,0
192913,66,220,8159,2588.4454,2013-01-08 17:05:36,1,0,9,2,2013-02-02,2013-02-04,2,0,1,8279,1,2,50,1230,70,0
1152739,1,178,46597,1246.1258,2013-01-08 17:05:40,0,0,9,2,2013-03-29,2013-04-01,2,1,1,8252,1,6,170,313,46,0
1079451,205,354,46755,815.3723,2013-01-08 17:05:43,0,0,9,1,2013-04-20,2013-04-27,2,0,1,11319,1,2,50,681,6,0
394864,66,435,22768,1697.9031,2013-01-08 17:05:49,0,1,9,2,2013-06-29,2013-07-05,2,0,1,11439,1,4,163,1503,66,0
1020507,205,354,48951,4415.536,2013-01-08 17:05:49,0,0,9,1,2013-07-26,2013-07-31,2,0,1,21788,6,6,105,29,22,0
101072,66,174,44951,4146.0977,2013-01-08 17:05:50,0,1,1,2,2013-01-31,2013-02-06,2,0,1,11917,1,0,140,59,92,0
605661,205,330,37201,2614.2152,2013-01-08 17:05:53,0,1,9,1,2013-04-19,2013-04-26,2,0,1,8250,1,2,50,628,91,0
1034605,66,226,1834,429.5153,2013-01-08 17:05:53,0,1,0,2,2013-01-14,2013-01-18,1,0,1,8231,1,2,50,638,42,0
1060770,66,196,2428,773.9401,2013-01-08 17:06:04,0,1,9,1,2013-01-08,2013-01-11,1,1,1,17520,3,2,50,682,0,0
922433,1,173,8955,1296.1355,2013-01-08 17:06:05,0,0,9,1,2013-02-10,2013-02-16,2,0,2,8263,1,6,17,23,64,0
1179172,3,64,3169,,2013-01-08 17:06:05,0,0,0,1,2013-01-25,2013-01-29,2,0,1,8806,1,6,105,810,61,0
830520,66,174,42837,213.0773,2013-01-08 17:06:17,0,0,3,3,2013-01-28,2013-01-31,1,0,1,8250,1,2,50,628,88,0
209421,66,220,5444,809.2697,2013-01-08 17:06:17,0,0,9,2,2013-02-03,2013-02-06,2,0,1,27504,1,2,50,1325,72,0
144422,66,325,53464,3059.6663,2013-01-08 17:06:17,0,0,2,2,2013-06-08,2013-06-14,3,0,1,17657,5,2,50,636,73,0
1036433,66,467,29968,1213.8459,2013-01-08 17:06:24,1,0,9,1,2013-02-02,2013-02-09,1,0,1,11853,1,2,50,702,9,0
815723,205,354,50386,310.6115,2013-01-08 17:06:30,0,0,9,1,2013-01-09,2013-01-11,2,0,2,26227,6,2,198,384,95,1
865419,205,354,21728,102.7668,2013-01-08 17:06:44,0,0,9,2,2013-01-11,2013-01-12,4,0,1,8262,1,2,198,384,95,0
1072742,66,220,5686,2141.6732,2013-01-08 17:06:58,0,0,9,3,2013-07-13,2013-07-18,1,1,1,3758,3,2,50,368,48,0
101072,66,174,44951,4145.0751,2013-01-08 17:06:59,0,1,1,1,2013-01-31,2013-02-06,2,0,1,11917,1,0,140,59,38,0
1082526,66,258,4687,1526.1768,2013-01-08 17:07:03,0,1,1,1,2013-03-15,2013-03-19,2,0,1,8250,1,2,50,628,71,0
478829,65,0,38837,,2013-01-08 17:07:04,0,1,9,1,2013-09-21,2013-09-28,2,0,1,20002,6,6,105,977,82,0
624178,66,174,40193,,2013-01-08 17:07:04,0,0,9,1,2013-03-22,2013-03-25,2,0,1,26943,6,2,50,743,95,0
169711,66,318,29466,1027.2502,2013-01-08 17:07:09,0,1,9,1,2013-02-15,2013-02-18,2,0,1,49086,6,2,50,685,25,1
272048,66,442,19433,260.194,2013-01-08 17:07:10,0,0,9,1,2013-01-25,2013-01-27,2,0,1,26994,6,2,50,1529,4,0
1179353,3,50,5703,,2013-01-08 17:07:19,0,0,0,4,2013-01-19,2013-01-21,2,0,1,19940,6,3,99,88,61,0
473124,66,220,2086,4576.2086,2013-01-08 17:07:21,0,1,1,1,2013-09-12,2013-09-15,2,1,1,8745,1,6,204,27,89,0
233097,66,321,42936,,2013-01-08 17:07:23,0,1,9,3,2013-03-07,2013-03-21,2,2,1,11938,1,4,8,126,31,0
676991,66,174,41209,8377.0919,2013-01-08 17:07:26,0,1,9,1,2013-08-09,2013-08-13,2,1,1,20116,6,3,5,1701,44,0
846951,66,174,22368,131.8758,2013-01-08 17:07:43,0,0,9,1,2013-01-11,2013-01-12,1,0,1,9147,1,2,50,367,6,0
982459,0,364,46577,,2013-01-08 17:07:46,0,0,5,1,2013-01-29,2013-02-04,4,0,2,29770,4,3,182,46,3,0
1036433,66,467,29968,1217.383,2013-01-08 17:07:59,1,0,9,1,2013-02-02,2013-02-09,1,0,1,11853,1,2,50,702,13,0
656978,66,348,3263,1607.7062,2013-01-08 17:08:03,0,1,0,1,2013-05-25,2013-05-30,2,0,1,8791,1,4,8,110,12,0
644539,66,462,4272,6537.8836,2013-01-08 17:08:10,0,1,9,2,2013-02-12,2013-02-14,2,1,1,15661,5,3,41,1016,89,0
1186714,3,65,35087,,2013-01-08 17:08:17,0,0,9,1,2014-02-07,2014-02-08,2,1,1,20225,6,3,182,46,81,1
954206,205,354,41949,1255.1782,2013-01-08 17:08:17,0,0,9,1,2013-05-05,2013-05-06,2,0,1,27949,6,4,128,1455,69,0
431236,66,346,29217,6343.8764,2013-01-08 17:08:25,0,0,9,3,2013-04-17,2013-04-20,2,0,1,20005,6,6,105,771,67,0
644539,66,462,4272,6537.8836,2013-01-08 17:08:27,0,1,9,1,2013-03-19,2013-03-20,2,1,1,15661,5,3,41,1016,89,0
134615,205,354,25315,3732.4442,2013-01-08 17:08:29,0,0,9,1,2013-05-12,2013-05-17,2,0,1,12243,6,6,204,27,11,0
272048,66,442,19433,260.6728,2013-01-08 17:08:31,0,0,9,1,2013-01-25,2013-01-27,2,0,1,26994,6,2,50,1529,48,0
613602,66,174,42858,5165.6093,2013-01-08 17:08:39,0,0,9,6,2013-04-22,2013-04-27,2,0,1,22167,6,6,31,155,91,0
799892,69,664,22336,,2013-01-08 17:08:43,0,0,9,4,2013-02-22,2013-02-25,3,0,1,53920,3,6,68,275,16,0
394864,66,435,22768,1708.5399,2013-01-08 17:08:52,0,1,9,1,2013-06-29,2013-07-05,2,0,1,11439,1,4,163,1503,65,0
10909,66,184,35952,79.9499,2013-01-08 17:08:54,0,0,4,1,2013-02-15,2013-02-17,2,2,1,25077,6,2,50,665,17,0
1082526,66,258,4687,1526.4538,2013-01-08 17:08:55,0,1,3,1,2013-03-15,2013-03-19,2,0,1,8250,1,2,50,628,1,0
1020507,205,354,48951,4414.8942,2013-01-08 17:08:58,0,0,9,1,2013-07-26,2013-07-31,2,0,1,18489,6,6,105,29,9,0
272048,66,442,19433,259.7077,2013-01-08 17:09:12,0,0,9,1,2013-01-25,2013-01-27,2,0,1,26994,6,2,50,1529,94,0
755068,205,155,6802,55.6258,2013-01-08 17:09:12,0,0,9,1,2013-02-22,2013-02-24,2,2,1,8854,1,2,198,402,74,0
478829,65,0,38837,,2013-01-08 17:09:14,0,1,9,1,2013-09-21,2013-09-28,2,0,1,20002,6,6,105,977,36,0
478829,65,0,38837,,2013-01-08 17:09:15,0,1,9,1,2013-09-21,2013-09-28,2,0,1,20002,6,6,105,977,67,0
460883,66,174,8978,389.8446,2013-01-08 17:09:16,0,1,9,1,2013-06-20,2013-06-23,2,0,1,8250,1,2,50,628,48,0
683802,66,258,21413,1725.451,2013-01-08 17:09:17,0,1,9,1,2013-03-22,2013-03-22,2,3,1,8254,1,2,50,365,98,0
251832,1,296,49209,469.5115,2013-01-08 17:09:29,0,1,9,2,2013-02-12,2013-02-15,2,0,1,8788,1,6,77,2,55,0
644905,66,442,38326,1019.5672,2013-01-08 17:09:31,0,1,9,5,2013-08-03,2013-08-07,2,0,1,8791,1,4,8,110,52,0
79025,66,174,18870,849.714,2013-01-08 17:09:37,0,0,0,1,2013-04-25,2013-04-28,1,0,1,50671,6,2,50,1181,14,0
251499,205,411,50761,146.5644,2013-01-08 17:09:42,1,0,9,1,2013-01-09,2013-01-11,1,0,1,1885,3,2,198,393,72,0
624178,66,174,40193,,2013-01-08 17:09:47,0,0,9,1,2013-03-22,2013-03-25,1,0,1,26943,6,2,50,743,73,0
644539,66,462,4272,6537.8836,2013-01-08 17:09:55,0,1,9,1,2013-08-13,2013-08-14,2,1,1,15661,5,3,41,1016,89,0
209280,3,50,31800,,2013-01-08 17:09:59,0,0,1,2,2013-02-14,2013-02-20,1,0,1,8267,1,2,50,675,55,0
215260,202,268,41136,,2013-01-08 17:10:02,0,0,5,2,2013-01-23,2013-01-24,2,1,1,8220,1,3,182,46,59,0
73721,66,442,43456,832.9646,2013-01-08 17:10:03,0,1,9,1,2013-11-24,2013-11-30,2,1,1,8843,1,2,50,671,84,0
845853,66,184,28561,8.9932,2013-01-08 17:10:09,0,0,9,1,2013-01-08,2013-01-09,1,0,1,12196,6,2,50,656,13,0
127035,66,174,23824,71.0578,2013-01-08 17:10:12,0,0,0,3,2013-02-04,2013-02-06,3,0,2,24083,1,2,50,985,15,0
1108207,205,155,39417,5393.3351,2013-01-08 17:10:16,0,0,5,1,2013-05-07,2013-05-08,2,0,1,23924,1,6,105,1816,82,0
167110,205,385,27578,,2013-01-08 17:10:27,0,0,9,3,2013-02-05,2013-02-14,1,0,1,12548,5,2,50,212,0,0
173742,205,385,6941,3454.8989,2013-01-08 17:10:39,0,0,5,1,2013-06-21,2013-06-22,2,0,1,21915,6,6,135,278,28,0
1072821,66,442,49165,1204.85,2013-01-08 17:10:47,0,0,7,1,2013-02-09,2013-02-13,3,0,1,8250,1,2,50,628,1,0
1155069,3,50,5703,,2013-01-08 17:10:55,0,0,6,1,2013-02-12,2013-02-25,1,0,1,8267,1,2,50,675,83,0
1193400,3,50,5224,,2013-01-08 17:10:57,0,0,0,1,2013-05-02,2013-05-05,2,0,1,8822,1,3,130,91,59,0
771882,66,363,50636,519.5013,2013-01-08 17:11:06,0,0,0,3,2013-03-15,2013-03-17,2,0,1,8244,1,2,50,643,91,0
174719,235,13,53632,,2013-01-08 17:11:06,0,0,9,2,2013-01-13,2013-01-16,2,0,1,8745,1,6,204,27,55,0
846951,66,174,22368,131.9874,2013-01-08 17:11:16,0,0,9,1,2013-01-11,2013-01-12,1,0,1,9147,1,2,50,367,41,0
112954,66,220,43026,842.5513,2013-01-08 17:11:26,1,1,1,2,2013-02-14,2013-02-18,1,1,1,8267,1,2,50,675,4,0
